text,label
"When you look at this now and hear all the language in here, it's amazing this was rated ""PG,"" but that's the 1970s rating system for you. Peter Falk spews out the Lord's name in vain six times in the first ten minutes alone in this movie! Yet, few people consider that offensive, and certainly not the scumbags who make movies nor the people who ""rate"" them.<br /><br />The cast is a clue to how profane this film can be: Falk, Peter Boyle, Allen Garfield, Warren Oates, Gena Rowlands and Paul Sorvino aren't exactly actors you wouldn't find in ""The Sound Of Music.""<br /><br />I like heist movies, and a lot of films by director William Friedkin, but this script doesn't deliver and it just has way too much of the ""Sleazy '70s"" feel to it, visually and audibly. For those who loved Falk in TV's ""Columbo"" it must come as a shock to hear him use as much profanity as he did in films. This is far from the only case.",0
"This movie is about Tyrannus, a gladiator who is brought back from the dead to summon Tyrannus, a gladiator who must be brought back from the dead. Tyrannus, we learn after about an hour, is also called Demonicus. This adds much needed depth to the screenplay and calls into question our assumptions about identity, psychology and ourselves. <br /><br />The spirit of Tyrannus accomplishes his little to-do list (killing some people and saying repetitive phrases in Latin) by possessing the body of a college guy. He uses a magic mind-control helmet to do this, which the college boy willingly puts on his head, and then at several points in the movie, takes off and puts back on.<br /><br />Maria performs oral sex on a poor man's Sean Willian Scott, and Tyrannus wears the Rollerball glove. Tyrannus has his own green backlighting for no reason, and has apparently been sitting next to CG fire in an ancient concrete tunnel for centuries like this. Utter misfortune.<br /><br />This movie is empty and will hurt you. See it.",0
"I can only assume that the other reviewers of this ""film"" are stockholders in the production company, as this was quite possibly the worst movie I've seen in the last five years. From the opening shot of a Rabbi laughing uncontrollably for no apparent reason, it was clear that the actors in this film would kill to be considered ""B-Level."" Both my wife and I were in a great mood before starting this film, and we were genuinely looking forward to a funny popcorn movie. We knew we hadn't rented Citizen Kane, and we weren't expecting to see the most amazing movie ever. However, after 40 minutes of enduring the most painfully unfunny bit of garbage I've ever seen, we shut it off instead of wasting another minutes of our lives.<br /><br />If a ""comedy"" with no laughs, terrible acting, thin plot and annoying characters are your thing, then this film is for you. Honestly, Troll 2 is better--at least I laughed at the popcorn sex scene.<br /><br />I cannot justify writing a longer review of this picture because I've already wasted almost an hour trying to find one joke.",0
"but there are not too many of them. Probably the worst ""major release"" film I have seen in my life. Definitely the worst for this year. There is no point in commenting on the plot, the cast or the acting. The problem is beyond all that. It lays in the absolute stupidity of the annoying kind (not the funny kind) of everything that takes place on the screen. I don't know why I gave it a 2/10 instead of 1/10. Probably, because of Steven Martini. He really did try. Bottom line - 95 minutes washed down the toilet along with a few brain cells. Avoid at any cost.",0
"Definitely the product of young minds, this piece may very well appeal to the 20s crowd, who is still trying to find their place in the world, while obsessing over every neurosis. However, I can't imagine that the heavy amount of narcissistic navel-gazing, trite humor, or banal subject matter would be particularly engaging to anyone over 30. Another problem is that the peripheral characters, whom the filmmakers obviously have nothing but contempt for, are hyped up to such absurd caricatures for comic effect, that they fail to be relatable in any real way. <br /><br />However, one has to give some style points to the filmmakers, who obviously grew up in the video generation, and use every conceivable editing trick in the book in order to spruce up an otherwise non-existent plot. There are 2 points to remember here. First, beware of festival darlings. Second, even though we live in the age of youtube, not everyone's account of their mundane lives deserves big- screen treatment. But these young filmmakers have every right to make their film, and if others 20-somethings can find something in it to identify with, then all the better. Yet I could not help but think at the end of this film how this latest generation, just now coming of age, will fare in the real world that presents so many challenges and complications. In the age when every child is constantly reassured of how special they are, and that they all deserve their 15 minutes of exposure, resiliency and the ability to deal with adversity does not exactly appear to be this generation's strong point.",0
"I actually didn't mind the Geico commercials the first 50 of so times I saw them and even found them to be a bit wry and amusing, BUT SERIOUSLY! This is the BEST thing that these people could come up with?!? This show sucks! It is bland and feels like watching an episode of ""The Office"" with the characters disguised as cavemen (I know a lot of you will hate me for saying that but ""The Office"" just does not do it for me). Okay, I get it: we have the poor slob just trying to keep his nose clean and he has a crappy boss who hates him; the pseudo-intellectual who really just has a barely-functioning intellect; and the dopey one who just wants to be accepted, but SO WHAT!!! I have worked with these people and found them just as annoying in real life as I do on TV...why would I want to waste another 1/336th of my week watching more of those type nominates?!? Please call your parents and ask them if they dropped you on your head if after thinking about it, you still delude yourself into believing that this is entertainment.",0
"I saw the movie as a child when it was released in the theater and it was so bad that it became the makings of a family joke. If the ranking had a zero, this movie would get it. The dinosaurs were awful. The storyline was ridiculous. The acting really doesn't qualify to be called acting. The only reason I even remember the name of the movie so well is because my family still talks about how BAD it really was.",0
"This is the first film of the Horrorfest I have watched and after Im almost thinking I don't need to see any of the others. I was told its a ""thinking mans horror movie"" and have to say that if this was supposed to make me think I shutter to think what the splatter/gore films in the collection will be like. Don't get me wrong not even the gore in this film is worth sitting through.<br /><br />The plot is very washed out with way too much art for arts sake. The camera effects and music are out of place most of the time and the characters are banal to say the least. Several characters and scenes seem worthless in the end when they start to reveal some of the hooks of ""The Hamiltons"". I figured out who Lenny was about half hour in when I figured out the movie. I was so visually under whelmed and confused by the Lenny reveal that I completely felt ripped off. I expected what I got but they could have gone so much further, in fact all the gore falls completely flat. With movies out there like ""Hostel"" and ""Saw"" you need to come a little better for a film that is ""considered to graphic or too disturbing for general audiences"".",0
"The fact that I watched this entire movie says something about it...or me. It is not a good movie. Terrible in fact. But terrible in the way that kept my attention in that perverse manner that is akin to watching a tragedy and not being able to look away. It would have made a great MST3K subject!<br /><br />Most of the things that make a terrible movie enjoyable are here: bad dialogue, inappropriate music, contrived plot sequences, ridiculous pseudoscience. You'll thrill to slo-mo death sequences, the poor victims with mouths agape and waaaaaaaay too much time to contemplate their impending doom, facing the outrageously contrived deliverer of their deaths. Your heart will be warmed by old action scene cliches like when two women struggle for a gun and it goes off, but WHO'S SHOT? Both look at themselves, then the other, then themselves, then (seemingly 15 minutes later), one finally goes down. You'll sing along (in latin of course) with the street carolers that turn into a ghastly death's-choir that, for a moment, threatened to turn the movie into a twisted musical.<br /><br />So if you believe like I do that as movies get worse they get better, then this might be a decent choice for you. It's not as funny as my current sci-fi schlock favorite, ""They Live"" featuring Rowdy Roddy Piper, but it's more fun to watch than luke-warm movies like Omen II or III.<br /><br />I give it 4 out of 10.",0
"There are two kinds of characters on THE SHIELD: people who try to do the best they can and do the right thing, and people who relentlessly pursue their own self interest and commit every mortal sin they can while telling themselves and everyone else that they are heroes, and everyone's only hope. More than any other show, THE SHIELD is about hypocrisy and self-delusion. Unfortunately, the hypocrites and self-deluders are the shows heroes, and as such have the typical genre-fiction heroes' improbable immunity to getting defeated or caught and they come out on top over and over again, making fools out of all of their peers.<br /><br />The show boasts excellent camera-work. The lead ins and the fade outs are always superb. It really is a work of art to see. Unfortunately the story is a cartoony, overwrought wish fulfillment scenario of gratuitous violence, rape, and lies.<br /><br />The hero, who drags everyone down with him in failed scheme after failed scheme, is wiley like a warner bros cartoon character, always escaping and making fun of all the elmer fudds (anyone who does not support him in his lies and crimes), automatically attracting any good looking woman supporting character to come on the show, always surviving any attempt to bring him to justice, and ALWAYS scraping your ears with his excruciating self justifications. If another cop detects something wrong with something he's doing, and someone gets hurt because of his actions, he always blames the suspicious cop, regardless of the fact that his schemes and elaborate lies and doomed plans are always the cause. Every time.<br /><br />Like 24, this show relies on contrivances and innumerable delays to drag its story out for season after season. Boring, unbelievable long term stories are injected into the storyline every season to provide a skeleton on which to hang the bloody, perverted chunks of meat that are the characters' corrupt acts and the inevitable cover-ups.<br /><br />Most disappointing though, is the writers' hubris as they try to change the viewers' sympathies back and forth, to and away form the characters on whims. Sometimes, they want us to see Shane as the enemy. Sometimes they want us to see him as a poor misunderstood soul. Sometimes they want us to see Vic as a dangerous, sexual dynamo. Sometimes they want us to see him as a poor guy with a heart of gold. Sometimes they want us to see Mara as a low down vile Jezebel. Then they think that if they show her sitting and talking over her dreams with Shane, that we will find her to be sympathetic and tragic.<br /><br />None of this manipulation is adequate to obtain the kinds of sympathies they want. Once they've shown these characters ruin other people's lives for their own ends, that's it. It is nonsense to keep trying to flip back and forth. But then, it is also nonsense to produce seven seasons of these bumbling clowns drawing every super model in existence to their beds and running a crime syndicate right out of the police station, right under everyone's noses.",0
I have seen a lot of bad movies with big actors in it. But this movie was terrible. I have yet to see why people thought it was funny. The idea behind it is stupid. Plus all the things that are supposed to be funny are just dumb. Why anyone would want to watch this more than once just baffles me!,0
"I thought the film was good in parts.the start was exciting .the first 30 minutes of the film were good.the camera angles in the first 30 minutes were strange and i did not like it coz the were they not covering the actors entirely.<br /><br />i think the last 25 minutes of the film were really not that great from which we expect a lot in case of such films.<br /><br />the dialoques did not make sense and i don't think they were very witty.<br /><br />i felt as if they were trying to copy films like phonebooth in terms of dialogues,but failed miserably.it seemed as if they many of the scenes between the actors were put for sake of it and did not make any sense to the story.<br /><br />the entire film features only law and caine.<br /><br />i don't think it was a waste of time,its an OK film,but not gr8",0
"...this verson doesn't mangle the Bard that badly. It's still a horrible minimalist production, Hamlet's Dutch uncle is inexplicably dubbed by a Spaniard (whether it's Ricardo Montalban or not is subject to debate), and Maximilian Schell overacts like never before. Most of the dialogue makes it through unscathed, and the fact that the MST3K version feels obliged to point out repeatedly that the speeches are long *duh* doesn't strike me as incredibly humorous. Mostly it's just bad acting, though.",0
"As good an advert for republicanism as you're ever likely to see,""Mayerling""is an everyday story of royal folk in late nineteenth century Austria.Set during one of Europe's seemingly incessant internal turmoils it concerns itself with the Emperor Franz Joseph (Mr James Mason),his rebellious son,the Crown Prince Rudolf (Mr Omar Sharif)the Empress(Miss Ava Gardner) and various mistresses,secret policemen,spies,extravagantly-uniformed popinjays,gypsies,dancers,wives, soldiers,swans,horses and the bizarre inbred web of European royalty at the time of Franz Joseph's Austro-Hungarian Empire. Filmed in what the old movie posters used to call ""A Riot of Color"" it resembles nothing more than an expensively-dressed but intellectually-challenged production of ""The Student Prince"" .Mr James Mason,wearing a very natty little white number,utilises his all-purpose mittel-European accent whenever he remembers.I am a great admirer of his and I sincerely hope the remuneration was comensurate with the distaste he clearly felt for the character he was playing. Mr Omar Sharif,who built a career largely founded on looking directly at the camera with his big brown eyes and looking soulful,gives a stupefyingly monotonous performance as his son the Crown Prince.He is utterly unconvincing as a man who -in the movie at least-cut a swathe through the distaff side of the Austrian aristocracy.With his well-buttered locks firmly in place he preens and poses in ever more unlikely uniforms.As a rebel he talks the talk but conspicuously fails to walk the walk,leaving a bottom button undone on one of his tunics is about as far as his defiance goes.Unhappily married,he falls in love with a commoner.""Forbidden Love"" is one of the movie's come-ons.As she is played by the most uncommon Miss Catherine Deneuve he is scarcely pushing the envelope there.Miss Deneuve has a profile to die for and we see rather a lot of it,particularly in the sequence set at the ballet. Now I love ballet as much as the next man,but this sequence does seem to go on for an excessive amount of time,a more cynical critic might consider it to be ""padding"". Rudolf's mother,the Empress is played by Miss Ava Gardner.She gives the part some good old American oooomph,making her a bit like ""Auntie Mame"",but it's done with undeniable style.Rudolf is certainly very fond of his mother - I'll put it no more strongly than that. The only performance worth watching is that of Mr James Robertson Justice as Sir Lancelot Spratt - sorry,Edward,Prince of Wales.He is so wonderfully unconcerned about everything going on around him it's a joy to behold.I waited vainly for him to ask Rudolf the immortal question ""What's the bleeding time?"". I am not qualified to dispute ""Mayerling"" 's historical accuracy,but,in my opinion,everything else about it is risible. It is a Ruritanian Opera Buffa without the tunes to send you home from the theatre whistling.",0
"Wow, what can I say about this film? It's a lousy piece of crap. I'm surprised that it got rated as high as it did. What's wrong with this film? Here's a better question: What's NOT wrong with this film.<br /><br />The story itself is just crap and cliché. Here's pretty much what it's about...Some kinda nerdy kid with no friends gets picked on, gets killed, and comes back as a scarecrow for revenge. ""All"" of that is packed into 86 minutes of worthless film. If you haven't seen this movie don't waste your time watching it. Also, the second one isn't much better, so don't bother watching that either...I rated this movie a three because I liked the scarecrow's outfit, not because there was anything good about the movie. I think you get the picture.",0
"I'm a huge fan of Ivan Reitman-I loved Evolution and who didn't like Ghostbusters? From the trailer you already know that Uma's character will get dumped by Luke's.So the build-up is obviously towards the moment when she unleashes her superpowers on him.But the pay-off is just not there.The shark tossing did manage to get a (slight) giggle but once again, it was all in the trailer.<br /><br />No one does breathless quite like Uma and Luke is diet Owen on his good days.If not for Riann Wilson you would sit there with a constipated smile until your cheeks start to cramp.This is a comedy,right? <br /><br />It's not awful-it just sits there like a stale cracker behind the fridge.This could have been such a brilliant send-up of Superhero movies and Feminism but fails on both counts.Let's see if Jason Reitman can salvage the family name.",0
"Maybe I'm really getting old, but this one just missed me and the old Funny Bone completely. Surely there must be something powerful wrong with this Irishman (that's me, Schultz!). Lordy, lordy what I would give to see the light! Firstly, that Phil Silvers manic energy, wit and drive was very much a part of the comedic upbringing and overall education in life, if you will. Although it is possible that the series, first titled: ""YOU'LL NEVER GET RICH"" (1955-59*) could have gotten on the CBS TV Network with someone else in the title role of Sgt. Bilko, it is very hard to picture any other Actor/Comedian in the business wearing those Master Sergeant's stripes.<br /><br />Such a strong identification is inescapable, though not the same sort of career-wrecking typecasting of a nightmare that it proved to be to some other guys, like Clayton More(""THE LONE RANGER""), George Reeves (""THE ADVENTURES OF SUPERMAN"") and Charles Nelson Riley (""UNCLE CROC'S BLOCK"").<br /><br />One major stumbling block to successfully adapting and updating such a work from the 1950's TV Screen to the 1990's Movie-going public is our collective memory. Without being sure about what percentage of the crowd remembered the Bilko character from seeing the original run and early syndication revivals, and their numbers were surely considerable; even a large segment of the young had seen Bilko reruns in recent times. It was obvious that the new film and the source were miles; or even light years apart.<br /><br />So as not to be thought of as a totally square, old grouch please let's consider some other points.<br /><br />Right here today, the 14th Day of November In The Year of Our Lord 2007, let me swear and affirm under Oath that I have been a Steve Martin fan for nearly 30 years, Furthermore, I've enjoyed the wit and talents of Bilko '96 Co-Stars Dan Akroyd and the Late Phil Hartman. After all, it was the talents of guys like this and so many others, Alumni of ""NBC;s Saturday NIGHT"" and ""SECOND CITY TV"" that kept the last quarter of the 20th Century laughing. But a BILKO re-make; it just didn't click.<br /><br />Perhaps if the film had been made as a Service Comedy (always liked 'em!) but without the Bilko Show names and gave it some identity of it self it would be more highly regarded by crabby, old guys like me.<br /><br />So, we've already had so many sitcom and cartoon series turned into movies lately, what's next? Howse about somebody doing Hal Roach's World War II Army Comedy Series of Sergeants DOUBLEDAY & AMES and TV's 1st Cartoon Series ""CRUSADER RABBIT""? Remember where you heard it first! POODLE SCHNITZ!",0
"This is surely one of the worst films ever made and released by a major Hollywood studio. The plot is simply stupid. The dialog is written in clichés; you can complete a great many sentences in the script because of this. The acting is ridiculously bad, especially that of Rod Cameron. The ""choreography"" is silly and wholly unerotic. One can only pity the reviewer who saw 23-year-old Yvonne's dance as sexual; it's merely very bad choreography. The ballet scene in the film's beginning is especially ludicrous. If you are into bad movies and enjoy laughing at some of Hollywood's turkeys, this is for you. I bought the colorized version on VHS, making the movie even worse. Yvonne's heavy makeup, when colored, has her looking like a clown all the time. And she's the best part of this film. What a way to launch a career.",0
"This is possibly the worst film I've ever seen. The fact that it has a flimsy storyline is bad enough, that they've hooked it around the subject of football violence makes it 100 times worse.<br /><br />I had severe doubts about the premise of this film even before I started watching, but went into it open minded enough even to accept the way that the writers saw fit to introduce Elijah Wood's character Matt into the hooligan scene.<br /><br />But the film throws up inaccuracy after inaccuracy, to the point that by the middle of the film each one makes you cringe harder than the time before.<br /><br />Let's clear up a few things: Hooligans don't tend to virtually smash up their own pub before a run-of-the-mill league game; they don't set out to kill each other; they don't ONLY wear Stone Island (and others in the crowd, hooligans or not, do). They most certainly don't, when having taken exception to a new firm member, trot off to their rival firms territory for pie and mash. And I'd love to meet the hool who would go and grass on his firm's top boy to the rival firm. (Although you can scratch what I said about setting to out kill each other if one does exist).<br /><br />Don't get me wrong,I'm yet to see a film on the subject that doesn't contain some fantasy whims, but this is on a par with The Firm for cluelessness.<br /><br />I found it ironical that Wood's American nemesis is morally condemned by his character for being a cocaine user, when this is part and parcel of the British hooligan scene. The film chooses not to challenge Wood's morals and instead steers clear of any of the firm using coke.<br /><br />I could go on, but I think I've made my point.<br /><br />As for the plot, it's highly unimaginative, and I'm sure if I hadn't spent the entire film bemoaning the points, and more, made above then I would have guessed what was going on sooner than I did. And believe me, I was well in front.<br /><br />I get the distinct impression this film is aimed at men, with the hope that women will enjoy the injection of emotional issues that are raised.<br /><br />If I'm right, then the makers have failed completely. It's too unrealistic to be enjoyed by anyone who knows about the scene, and I can't believe the kind of female who looks for emotive films would give a damn about any of the characters given their violent tendencies.<br /><br />Are there any good points? Maybe the fight scenes are well choreographed and filmed, but I'm rarely impressed by slow-mo action, certainly not when it's a fight as the point is a ruck is rousing enough anyway.<br /><br />There are some funny, if unrealistic moments. Wood's trip to school did raise a smile for me. But a few mildly funny moments hardly make up for watching two hours of complete fabricated dross.<br /><br />If you're British avoid like the plague, if only not to further develop misconceptions of the scene if you're not in the know. If you're American, you may enjoy it, as it's clearly tailored to the market. But no one can deny the plot is flimsy, predictable and ultimately over the top.",0
"Welcome to movie 17 on the chilling classics 50 pack. Where we'll see, That's right. Another movie that makes absolutely no sense. Seriously, this movie had me so confused at the end, i thought i was rewatching ""At Dawn they Sleep."" The plot seems simple enough....well that is until 3 seconds into the movie where a girl supposedly killed a cat and then...um.. explodes? i have no idea what happened. and that was BEFORE THE TITLE SCREEN. That's really sad when i can't even tell what happened in the first 3 minutes.<br /><br />Anyway it stars a photographer with a big mustache who finds this girl after dumping his other girlfriend on the way to take pictures of something somewhere. so we get there but not before somebody steals their jeep to drive it 200 feet out of the way towards a town. suspicious? nah. so they decide to stay at this deserted village with one old lady. and then blah blah stuff happens and blah blah talking. The guy with the mustache goes out in the fog for some reason even though the old lady tells him not to. He gets lost and then finds his way back.<br /><br />Oh, i forgot to mention this is all after an incredibly pointless 20 minutes of them staying in the house of a guy who looks like that buggy eyed guy from casablanca. Then they leave. There's really no point to this scene. It's really just padding. if you cut it out no one would have noticed or cared.<br /><br />But sadly, that was actually the best part of the movie. wait. let me rephrase that. REALLY sadly that was the best part of the movie. because the rest is so confusing that i had to look on IMDb to find out what happened. But of course no one else knows so i'm SOL. <br /><br />Seriously, the last 30 minutes of the movie were some of the most mindscrewing moments i've ever seen on film. They dressed her up in a dress, he gets kidnapped, then released, he runs back to the house, then at the end the witches are in the house and it ends? seriously. i have hardly ever been so confused in a movie. i mean, as bad as movies such as ""War of the Robots"" are, at least they MAKE SENSE. this movie doesn't even make the ATTEMPT to be coherent. the ending was as confusing as the end of ""At dawn they sleep"" and the plot was much more boring. This movie gets a 1 just for its sheer ""i have no idea what happened in this movie""ness. ""Witches mountain"" gets 1 confused movie watcher out of 10.",0
"You should know that I am the type of person that watches even the worst of movies to the finish, often out of sheer morbid curiosity. I even watched Leprechaun to the end before giving in to the temptation of tearing out my eyes and stamping on them. You should also know that this movie was in my VCR for less than half an hour before I made a frantic leap for the stop button and dashed back the rental store just to put as much distance between me and it as possible.",0
"As a horror-movie fan I try to watch all significant novelties of this genre, especially those which are the products of my native cinema. And I can say that that the ""Power of Fear"" (or ""Vedma"" as the Russian title of it) is one of the weakest film among them. Firstly, it can't scary even a little kid, it paces so slowly and so predictable that there is no place for the real horror. Frankly speaking, it's bad in all points: from the goofy plot (I don't know why the Russian producers/director decided to transform the classic story about Ukrainian witchcraft into some lame and ridiculous modern-day-America thriller. I absolutely agree with the previous reviewer  it doesn't thrill a bit) and to the terrible and cheesy actors' work. All actors including the leading Valeri Nikolayev and Yevgeniya Kryukova who are quite famous in Russia look like wooden dolls or something like that and it seems to me they didn't even bother to play at all, only spoke their English lines without any expression. And at the end I don't really understand why they filmed this flick in English with Russian actors? I think it was their wrong turn. At least they could cast some American or English actors for the leading parts to make them look more convincing. The same I can say about so called ""small American town backgrounds"" which were shot in Estonia and look like it. The only positive moment I found in the ""Power of Fear"" is the visual effects. They are not excellent but rather good for the Russian film. And the music is OK, at least it doesn't irritate me. That's why I give it two stars. Overall, if you want to see good horror film  don't waste your time and money on this boring flick. And if you are looking for something that claims to be a Russian horror I'd advise you to find a copy of ""Viy or The Spirit of Evil"". It's really the terrific movie based on the same novel as ""Power of Fear"" but much, much better.",0
"I am fully aware there is no statistical data that readily supports the correlation between video games and real life violence. The movie is false and phony because it is in complete contradiction of itself, which is what I tried to emphasize in my original review. The movie fails, not necessarily because I really do think these kids were influenced by video games, but because the movie sets it up as ""random"" and doesn't follow through. Let me clarify. In Aileen: Life and Death of a Serial Killer, you can see her claims about the police and being controlled by radio waves are ridiculous, yet she is so troubled, she really believes them to be true. The viewer can make the distinction however. In Zero Day, the 2 kids keep saying how they are not influenced by anything environmental, which is obviously false since everything they do contradicts this. Neo-nazism, talking about going on CNN with Wolf Blitzer (which is laughable not only because they know his name, but its a shameless attempt by the filmmaker to get coverage of his bad movie)..etc. This movie doesn't depict 'reality', it shows nothing but phoniness to prove a point. Unfortunately you fell for the bait and didn't see this, and you didn't pick up on it from my review either. The entire movie is just taking Michael Moore's hypothesis and applying it to something ""real life"" in hopes of validating and it fails, not necessarily because the hypothesis is wrong, but because the movie is wrong and doesn't support it. Of course I don't think kids that play video games are more likely to kill people, but if I'm not mistaken, didn't video tape exist of the Columbine kids (or some teen killers) shooting guns in the forest claiming how much they looked or acted like the weaponry in Doom? Hmmmmmmm, the distinction is kids are most likely aware of the media, influenced, but obviously balanced or intelligent enough that its not even an issue. Zero Day is a bad movie not because I really believe a correlation exists, but because the film maker doesn't know what hes trying to say, and the movie does more to disprove his point then support it. It's almost as if the new ratings given to video games made someone upset so they came up with 'Zero Day' in retaliation. If you want to see the 'mindless' teen killer theory pulled off right, go watch Bully.",0
"Shaggy & Scooby-Doo Get a Clue. It's like watching a much-loved relative in the final throws of a degenerative illness!! Clearly the work of people with no soul, no love or respect for the original work. What in the name of all that's holy were they thinking of? It seems they were trying to go all post-modern and ironic. Instead it's just abysmal swill!! What's the point in taking up a successful franchise like 'Scooby-Doo' if you just going to flush it down the toilet? My son loves the original series - and even some of the spin-off movies - but he can't stand this drivel! And let's face it, you can't argue against the tastes of a seven year-old",0
"Seriously - avoid this movie at any cost. I just saw it in my first ""sneak preview"" ever and although I paid non-refundable money for it, I walked out of the cinema after a mere 15 minutes. Which already includes 2 minutes of discussion among my friends whether or not to leave. First time EVER I walked out of a movie. And I lived through some pretty bad ones.<br /><br />It's one of those films that is dubbed (and badly so) even though it is shown in its original language. It relies on the oldest, simplest and cheapest jokes in the book. On the military (""What do we do once we reach the fighting zone?"" - ""You get out of the car and die""; actually, it's much funnier to read here that the way it was delivered in the film), on drugs (a guy eats some ""space cookies"", behaves really silly and misses his wedding or has to live through it while high - all badly written and acted), on women in the army (""Why do we only get trumpets? We were promised guns!"" - ""That's the way it is, that's the way it'll stay"")... Argh. Okay, you might actually find these genuinely funny, but in that case you seriously scare me.<br /><br />Additionally, I have seen better acting in the kind of soft porn films you get on European late night TV. So it had lame jokes (delivered badly), beyond lower average acting, lacked pace, was badly dubbed and edited  It just didn't work. At least not on any level used as a measure for films.<br /><br />I would even be so bold as to say that this flick proves that there are people who can be a lot less funny zan zee Germans. And that's saying something if you like stereotypes. (Which I don't, it's nice to play with them, though. Just in case somebody thinks I'm not being PC enough.)<br /><br />Instead of going to see this film, do something useful. Try to teach crocheting to prawns, paint your toenails in a really irritating colour, disassemble your bicycle, change some light bulbs, try to understand Einstein's theories, convert to a different religion and back - in fact, go and listen to ""Last Christmas"" by Wham! on endless repeat. Anything, but don't watch this awful flick.",0
"Lets first start this review with the fact that I SIGNED UP JUST TO WRITE THE REVIEW AND WARN PEOPLE TO SAVE Their MONEY!!<br /><br />This was one of the worst pieces of trash i have seen since The Hulk. The storyline was the most predictable garbage you could possibly come up with. If you are expecting 24 but on the big screen, flush that expectation down the toilet immediately along with the money you would use for a ticket.. You may get more enjoyment that way. The acting was terrible, the plot was completely unrealistic, (along with the so called ""twist"" in the end. I must say this.. The ending did surprise me. I am not referring to the plot twist that surprised me, but instead the effortless manner that they put together what could be considered the ONLY scene of somewhat decent action in the entire movie. They rushed the ending so quickly that I didn't even realize that it was over until I saw the credits rolling and at that point i considered burning the reel of film if I could just figure out how to get into that screening room.<br /><br />Casting was awful for a few reasons. First of all, they must have accidentally switched the character assignments, because Michael Douglas played the roll that CLEARLY Keifer Sutherland should have been playing. While Douglas was sneaking around agents, tapping phone lines, hacking into systems and taking out people who are chasing after him, Sutherland plays the less capable agent who is always in a bad mood even when things aren't going that badly for him. He plays a very bland agent, nothing like his Jack Bauer type roll us 24 fans love.<br /><br />I can just about promise you that this movie will disappoint in all areas. It can be best compared to a remake of the ""The Fugitive"" / ""In The Line of Fire"" but written by people with mental disabilities",0
"A lot of people seemed to have liked the film, so I feel somewhat bad giving it a bad review. But after sitting through 96 minutes of it, I feel I have to do so. Where the heck is the plot in this film?! I must have missed it, I was waiting for the storyline to unfold and nothing happened. Sure the ending was ""somewhat shocking"" but they didn't build up to it. I forgot who was who half of the time, so they didn't really develop the characters. The acting was so-so, most of the time it was believable, but I was able to see through it most of the time. So... without giving anything away, I must say that unless you like the actors in the film, there is no real reason to watch this movie. I could be mistaken, but I just didn't understand why there was so little, or too much of the film. I can't decide which one that would be, so I say judge for yourselves. I don't even know if renting it would be a good idea, the cost and all... <br /><br />Plot: 0/10 Characters: 1/10 Acting: 2/10 Overall: 3/10 I feel like that's too high really, I am staying with my vote up at the top.",0
"To me this just comes off as a soap opera. I guess any depiction of profligate people can be considered ""social commentary."" But in the final analysis, I simply don't care how you characterize this film. None of the characters are very likable or engaging. I felt no chemistry between Hudson and Bacall. If there is a love story here, it is lost in the malaise. And despite the twist ending provided by a complete and immediate (and therefore, incomprehensible) reversal by Dorothy Maguire on the witness stand, the story is insufficient to hold my interest. No matter how much Freudian symbolism and psychology are throw in, this story is sleazy, melodramatic and trite.<br /><br />Rock Hudson is nobly wooden. This is Lauren Bacall's least engaging role and one of her poorest performances. Dorothy Maguire and Robert Stack deliver more inspired performances, but her character is vile, and his is pathetic. Robert Keith, as the loving, out-of-touch father of two miscreant adult children, is the most sympathetic character. Most interesting of all, however, is the severe-looking Robert Wilke in a small role as the bar owner. He is best remembered as a nasty henchman in countless Westerns, but here he is an honest, likable fellow.<br /><br />I take my social commentary with an interesting, engaging story and a few likable characters, thank you.",0
"Of all the movies I've seen, this one rates almost at the bottom (Haunted Mansion, Nothing but Trouble and a few others keep it from reaching rock bottom.) It is hasty, the story is shaky and the events depicted are poorly acted. Of course we have to lay some of this at the book writer's door. The book the movie was filmed after is outrageously ponderous, and illogical. Oprah gives a palatable appearance as ""Bigger's"" mom, but is not nearly at her potential. Other famous performers also seem to be at their worst. The plot which centers around an African American who decided to take a job as a chauffeur. In driving the family daughter to a communist dinner he becomes acquainted. One thing leads to another and the girl gets drunk. Now the family he's working for are not against blacks, but he thinks they are. So when he comes home he puts her to bed, but she begins caterwauling. The blind mother (yes) hears this, so Bigger tries to silence her, but instead smothers her. Now fearing he's really in trouble for killing a white girl he does what any logical thinking man would do--he shoves her into the coal furnace. So investigators are carrying out a missing person case and lo they check the furnace (the idiot didn't have the foresight to get rid of the ashes. He is then arrested and the last hour or so are obnoxious segments from the courtroom. If your desperate for a bad movie, this one could do the job, but if you seriously want to learn about culture issues in th 40's and 50's or see a good drama, there are a lot better options. Avoid this.",0
"This is the only film I've seen that is made by Uwe Boll, I knew that he is probably the worst director ever who always makes films based on video games also that ""House of the Dead"" is one of IMDb bottom 100. But I still wanted to watch it because I'm a huge fan of the game and I wanted to see what doe's the film have that makes it so bad. After watching it I do agree that it is crap, the movie had no story. In the first 15-20 minutes there was nothing but topless teenage girls with no brains running about (for a moment there I was wondering are the zombies brain-dead? or the girls are?) then at night time the zombies popped out of nowhere & started attacking people later a woman started shooting them I mean it takes you one place then the other every 5 minutes. Is it supposed to be a comedy?, or horror? or both? Before I knew it I fell asleep at the second half & woke up during the end credits so I did not manage to watch all of it, which is a good thing! The film is a true insult to the classic game, Uwe Boll please do not make any more films. Thank you!",0
