text,label
If the writer/director is reading this (and I imagine you are since you should now be out of work) then I must tell you - I have seen some bad movies in my time but this one gets the distinction of having the worst premise I've ever heard.SPOILERS - Nothing happens! A total waste of time. I laughed out loud at the end. SIDE NOTE - (if the whole movie was her in a coma then does the scene where she sleeps with that guy mean someone raped her while she was knocked out?)Utter rubbish.,0
"Seriously, I've read some of the reviews on this film, and I have to ask, were you people watching the same movie.Yes, I give the set directors a lot of credit for being able to recreate 1930 vintage Los Angeles, but so what? None of the characters are likable, the story seems aimless, Karen Black is simply not a very good actress. Donald Sutherland is just icky. (and his character ""Homer Simpson"" makes me wish for the animated version. D'oh!) Then you had the creepy child actor, the creepier Billy Barty, and so on.This is one of those films cinema buffs love and the rest of us look at each other and go, ""What the heck!""",0
"Following the success of the (awful) Gilligan's Island TV movie reruns, a number of TV movies were made in the 1980's reuniting casts from classic shows. Most of these movies completely missed the boat as far as recapturing the humor that made the shows so special. THE MUNSTERS REVENGE is among the most disappointing because it goes for a Laurel and Hardy-type comedy style that really wasn't in the original series. Yvonne De Carlo, a wonderful comedienne and essential to the series, is completely wasted - she has less time here in this 90 minute movie than she did in any single 30 minute episode. And since the roles of ""Eddie"" and ""Marilyn"" in this movie are nothing more than cameos, what was the point of making them younger and recasting them? With very little rewriting, they could have used Butch Patrick and Pat Priest. Although seeing some of the Munsters spooky relatives was a nice touch, I didn't enjoy Sid Caesar as the hammy mad scientist mainly because there's too much of him and not enough of the underused Munsters (ironically that very year, 1981, Caesar's old partner in comedy, Imogene Coca, was also inappropriately cast in a major part in a TV movie reunion RETURN OF THE BEVERLY HILLBILLIES). Another strange inexplicable bit at the beginning of the film has the Munster family represented as wax figures at a local horror wax museum. Why would they be in there when they are supposed to be a ""typical"" (if strange) American family, not famous monsters? This was the last Munsters project featuring the original cast in their roles, there was an awful revival of the series in the late 1980's with a completely new cast and a 1990's TV movie which featured DeCarlo, Lewis, Priest, and Patrick in cameo roles as a family dining.",0
"Will Farmer (Lanter) plays a computer game that simulates a terrorist attack, and Ripley, the super government computer, designed to profile potential terrorists, tracks him because Will borrowed (by hacking) some money from his next door neighbor's bank account to pay for a class trip to play chess in Philadelphia. The next door neighbor whose computer Will was fixing, has relatives in the mid-east who thru their bank send money to the neighbor's bank , and Ripley sees a terrorist connection. Ripley has the power to call up missile strikes. Oh, oh!This version of War Games has a much faster pace and more aggressiveness than the War Games movie in the early 1980s. Well, the electronic industry has so much more to work with these days. Makes sense. So the movie dazzles us with fantastic CGI on computer screens, and once Joshua, the forerunner to Ripley, is found operational, we are left with watching computer against computer and the humans are cringing, hoping, praying.sort of, oh-oh-ing, OMG-ing, and more cringing hoping things will go their way. In other words we are now experiencing a made-for-TV type movie, and it's Oh Hum Time. Go back to the 1980s and watch the original War Games movie. It's much better. But, we really have to ask ourselves: are we making computers too intelligent where one day, in time, they will rule us? Hmmm..Violence: Yes. Sex: No. Nudity: No. Language: No.",0
"I'm not saying that because the production values were so low, but because it was filmed terribly. That shot of the girl washing her hair in the creek? Did we really need to sit there for an overlong shot and watch her do that for 5 minutes in the same spot? It was terrible, the lighting was just plain bad. You could barely see anything and when the characters were talking, you could barely hear what they were saying. Did I watch the whole movie? Of course not I skipped through most of it, and I don't want to hear anyone say I need to watch the whole thing first to judge it. This film was so poorly done and executed that even by independent and low budget standards it's just plain terrible. Awful movie...don't waste any time on it unless you want a good laugh, but even then it's not because of the actors ""funny"" lines, it's because of how painstakingly bad the production is.",0
"Greetings again from the darkness. What ever happened to the great Barry Levinson? He directed two of my all-time favorites in ""Avalon"" and ""Diner"". He had some fine movies as well (""Rainman""), but always provided something of interest ... until now. I believe the worst thing you can ever say about a comedy is that it is boring. ""Envy"" is the definition of boring. Never of big fan of pure slap stick (""Dumb and Dumber""), I was just stunned at how god-awful this movie is. There are maybe 2 chuckles in the whole thing - if you can pay attention that long. The best part of the film is the running gag of the title song by a Redbone sound-alike. If the film had been written as well as the song, it would have been tolerable. Rachel Weisz is a wonderful actress and I realize they all want to do comedy (even Julianne Moore), but the real world exposes one weaknesses. SNL cast member Amy Poehler is her usual over the top in her role as trailer park trash turned princess. The disaster of the film is Jack Black and Ben Stiller. The first work commute together flashes some promise, but after that their chemistry disappears due to the poor script. This script is like most of Jack Black's character's ideas - not a bad thought, but no hope for success.",0
"Can such an ambient production have failed its primary goal, which was to correctly adapt Allende's novel? Obviously yes. Bille August managed to make a superficial, shallow film where basic elements of South American mentality are presented simply as side events, resulting in total incoherency. I can't believe there was a whole production team that could not understand the book! There is of course technical quality in this film and I think the actors did their best with what they had in their hands, but something is missing. And this something was the most important part.",1
"The basic storyline here is, Aditiya (Kumar) is the spoilt son of a millionaire, Ishwar (Bachan) who owns a toy industry, in Ishwar's eyes his son Aditya can do nothing wrong, Aditya's mother Sumitra (Shefali Shah) warns Ishwar to bring his son to the responsible path before it is too late, for Ishwar is a patient of lung cancer and has only 9 months to live, when his son elopes and marries Mitali (Chopra), Ishwar readily forgives Aditya, but when the happy couple Aditya and Mitali come back from a honeymoon, Mitali is pregnant, and this forces Ishwar to kick Aditya out of the house to make him more responsible, Aditya doesn't know his father is suffering from lung cancer, and he also doesn't know that his father has kicked him out of the hose to make him more responsible, Ishwar cannot bring himself to tall Aditya that he is about to die, with a hungry and pregnant wife. it is a race against time so Aditya does all he can to prove himself to his father, and the climax comes when Aditya gets his big break in the movie industry and his father tells him that he is about to die.This movie is absolutely brilliant, this is the breakthrough in Indian cinema that was needed for the Bollywood industry, Shah's directing is almost flawless, but which movie doesn't have flaws? The best part if this movie is the father son relationship which is a tearjerker. the song interludes is just placed at the right time, the scenery is good, the only part where this movie fails is where the jokes between Boman Irani and Rajpal Yadav the jokes are too long and after a bit they are annoying, but overall this is a brilliant movie, i advise anybody Reading this review to go and watch it regardless of other reviews. 9/10",1
"Just saw this at the Chicago Film Festival - avoid it at all costs unless you have sleep problems. It is a film filled with pretensions - it opens with a minor quote from ""Hiroshima mon amour"" and it's all downhill from there. Camera work - imagine a child trying to imitate Wong Kar Wai. Story line - Smokey Robinson and the Miracles' ""The Love I saw in You Was Just a Mirage"" expanded from 3 minutes to over 2 hours but filled with repetition. For butt numbing pain this film ranks with the benches at the Methodist church my parent dragged me to when I was a kid. I want 2+ hours of my life refunded. Julian Hernandez's promoter prefaced the viewing with comment that the film was ""controversial"" - that is true only for the film's narcotic effect.",0
"And thats about all that is. This thing is slow. The actors have ability, they just don't seem motivated to put forth the effort. The plot isn't that great and is hampered further by the aforementioned slowness of it all. The accents, when there are any, are British. Uh, lots of these folks are supposed to be Danes. OK, OK, accents aren't that important. But language is. I don't think they used words like ""yeah"" and ""OK"" in Beowulf's day. And that supposedly way cool weapon his king gave him? Did he ever reload that thing? Did he ever sight it in? Or was Beowulf just that bad an aim? Well, his aim did at least match the computer graphics used in generating the monsters. Those were rather off too. Bad special effects. Bright spot? Just one that I can think of. Marina Sirtis has held up well over the years.",0
"Dreyfuss plays a mob boss who lost his mind, but now he's ""fixed."" Lane is his girl who's been messing around with his Number One (Goldblum), who's supposed to have something going with Lane's sister (Barkin).With what anyone could consider an all-star supporting cast (Burt Reynolds, Gabriel Byrne, Kyle MacLachlan and even an appearance by Richard Pryor) can't help this plot, as Dreyfuss proves he's not ""fixed"" and tries to kill just about everyone in sight.You know, it's not like you didn't know what was coming. The first ten minutes were nothing but guys trying to tell Goldblum what was in store for him when Dreyfuss gets out, but I'll save you all the trouble: skip this movie.The actual reason I picked this movie is because I've been on a Diane Lane kick lately and have been trying to see all her movies. The real let-down for me wasn't just the terrible plot, but also the fact that she doesn't show up until the last fifteen minutes of the movie (although we hear about her all through the movie). Even being a fan of over half of the cast can't help me enjoy this film. The parts where the suspense was supposed to mount found me laughing at what was actually going on.3 out of 10 stars.",0
"While I recently gave OPERATION PETTICOAT a positive review, I really didn't like this film even though it had so many similarities. Both were made just a few years apart, both starred Cary Grant and both were WWII comedies. However, the overall tone and style of the films were quite different. KISS HER FOR ME, overall, just seemed like a cheaper film--with poor writing, little energy and some VERY broad performances--even when compared to OPERATION PETTICOAT. I think that at least much of the blame for this lies in casting Jayne Mansfield. The combination of her ample talents and limited acting ability really made this A-budget film look like it came from a 3rd rate studio. Plus, there wasn't much chemistry or energy in pairing her with Cary Grant--an actor generally loved for his grace and class. It's sort of like pairing Sir Lawrence Olivier with Marjorie Main.",0
"Hubert Selby Jr. gave us the book ""Requiem For A Dream"" and co-wrote the screenplay to Aronofsky's movie of it. That movie succeeded on every level by delivering an intimate, and unbiased portrait of the horrors of the characters lives and the vices that destroyed them. ""Last Exit To Brooklyn"" still has the vice and the multiple characters living sad lives, but it hardly does them the same justice Aronofsky did.The film seems laughably anti-gay at times. Especially when in the film homosexuality equals death. One gay character gets stoned, is launched skyward by a speeding car, and lands dead on the pavement. Another is crucified and still more are simply beat up. Another exaggerated piece of shock value, that might actually have been compelling if it were done well, are scenes of the union workers literally doing battle with the strike-breakers. Who'd have thought a drama about Brooklyners would feature action sequences and truck explosions?The director, Uli Edel has a skill level like that of a TV director, but he is far below the cut for real movies. The film is clunky that can't even seem to settle on a genre. Lake is given a useless role that any mannequin could have filled and Baldwin only seems to know how to look stupid in his equally meager part. And then comes Jennifer Jason Leigh as our lead, a loathsome hooker named Tralala (believe it or not, I'm not joking). Her performance is nothing great and the fate of her character is dirty to say the least. Poor use of color and composition make it look cheaper than it is, and also takes the ""real"" edge off the more provocative bits. A failure.",0
"Like all cult TV shows, there is a group of people who love The Twilight Zone so much that they rate practically every episode like they are the greatest shows EVER. While several of them are indeed wonderful classics, the truth is for every great episode, there were several that were mediocre and at least one that stank. However, like die-hard Trekkies, these Zone lovers insist that all of them are gold. In fact, this is what initially got me to review some individual episodes of a couple cult series instead of the movies I usually watch.While this isn't the worst episode ever made nor is it among the very worst, it is poor by any reasonable standard. A widow watches a long procession of Civil War soldiers going past her home. In the end, a very unexpected twist is revealed and there isn't a whole lot of excitement or suspense here.",0
"I don't buy kung fu movies for a plot. I buy them for fight scenes. A bad plot can be forgiven for excellent fight scenes, but not the other way around.The story was decent, but moved too slowly for my tastes. There were about 3 or 4 mediocre fight scenes throughout, lasting only a couple of minutes apiece. The last fight was a bit longer, but by that point i was so bored i didn't even pay attention to it.",0
"This was just another marvelous film of the Berlin Festival. But unlike ""Yes"", by Sally Potter, which I had seen some days before, where after leaving the cinema I felt a strong desire of wishing to embrace the whole world and was just happy to be alive, this time quite the opposite thing happened: there was something that dragged me down, and the air suddenly felt cold and hard to breathe. It was as if, all of a sudden, there was nothing left, all hope, all future had been taken away to a dead place.Nina's life seemed to be dismal and locked, but then, one lovely day, there appears that kind of luminosity that opens up the horizon and makes her believe in the fulfillment of her dreams. There was nobody at her side but suddenly she finds a companion, just out of nothing, someone who was able to share the most hidden feelings of her life. That person was Toni, a vagabond girl who does not seem to have any roots, just like herself.But the film's title is ""Ghosts"", and ghosts appear and disappear as they wish, there is no way to retain them Ghosts also represent the hidden fantasies of people, strange ideas that occupy your mind and are only perceived by yourself, hiding away from all other people. Françoise, a French woman, is a victim of such ghosts. She once lost her child daughter in Berlin, who apparently had been robbed from her in a supermarket, in just one moment of inattentiveness. Now time has passed, and Françoise is back in Berlin, still looking for the missing child.Nina could be that child, after all she has got that same scar at her ankle and the heart-shaped birthmark between her shoulder blades which seems to prove her true identity.And Nina adopts that idea, after all she is not only in desperate need of a companion, she also longs for a mother. But in the end she is empty-handed, Toni has disappeared with a man, and her supposed mum turns out to be a sick woman. ""Marie is dead,"" concludes Françoise's husband, and the statement could not be more disillusioning. Nina is just a ""niña"", a girl without name, there is no hope for any divine fulfillment. There is no Marie in this world to accompany our lonely lives. Therefore, in the end, we see Nina all alone, about to walk along the road that has opened up before her, into a future that seems joyless and uncertain.",1
"Four teenage girlfriends drive to Fort Laurdale for spring break.Unfortunately they get a flat tire in Medley,Georgia and one of the girls witnesses a brutal murder deep in the woods.The local sheriff is behind the crime and the nightmare begins...""Shallow Grave"" is a pleasant low-budget surprise.The cast is likable enough,the direction is steady and the violence is particularly nasty and misogynistic.Especially the second murder is pretty grim.The murderous sheriff isn't one-dimensional character-in a couple of scenes it seems that he feels remorse for what he's done.The subplot involving the two boys they meet in the diner goes nowhere,but the stalking scenes in the woods are tense and exciting.7 out of 10.",1
"At one end of the Eighties Warren Beatty created and starred in the literate epic Reds about the founding of the Soviet Union as seen through the eyes of iconoclast radical John Reed. It was a profound film both entertaining and with a message presented by an all star cast. At the end of the decade Warren Beatty created another kind of epic in Dick Tracy that makes no pretense to being anything other than entertainment with a whole bunch of the best actors around just having a great old time hamming it up under tons of makeup.That both Reds and Dick Tracy could come from the same individual speaks volumes about the range this man has as a player. In this film Beatty managed to get all the famous cartoon characters from the strip and put them in one original screenplay.The city's top mobster Big Boy Caprice is making a move to really eliminate competition. The film opens with him rubbing out Lips Manlis's henchmen in a Valentine Massacre style shooting and then Lips himself being fitted for a cement overcoat. But Caprice's moves are making him a target for Tracy.In the meantime a third mysterious and faceless individual is looking to topple Caprice himself. Will our hero sort out this thicket of crime?The spirit of fun this film has is truly infectious. When people like Al Pacino, Dustin Hoffman, Paul Sorvino, William Forsythe, R.G. Armstrong get themselves outrageously made-up to look like the cartoon creations of strip author Chester Gould and then indulge in an exercise of carving the biggest slice of ham, you've got to love this film.Al Pacino got a nomination for Best Supporting Actor, but any of these guys could have, it's only that Pacino as Big Boy Caprice gets the most screen time. Only Beatty plays it completely straight, the others all seem to play off of him. Dick Tracy won Oscars for Best Art&Set Design, Best Song written by Stephen Sondheim and introduced by Madonna, Sooner Or Later. The fact he was even able to get somebody like Sondheim to write a score for this film only shows Sondheim wanted to get in on the fun. As for Madonna, the Material Girl does more than hold her own with all these acting heavyweights as club torch singer Breathless Mahoney.Before this film, Dick Tracy movies were consigned to the B pictures and worse as Saturday afternoon serials. The only thing that rivals this all star extravaganza is a radio broadcast done for Armed Forces Radio during World War II that got to vinyl. Can you believe a cast like Bing Crosby, Bob Hope, Frank Sinatra, Dinah Shore, Jimmy Durante, Judy Garland, Frank Morgan, and the Andrews Sisters? Try and find a recording of that gem.Until then Warren Beatty's classic comic strip for the big screen will do nicely.",1
"Imagine the worst skits from Saturday Night Live and Mad TV in one 90 minute movie. Now, imagine that all the humor in those bad skits is removed and replaced with stupidity. Now imagine something 50 times worse.Got that?OK, now go see The Underground Comedy Movie. That vision you just had will seem like the funniest thing ever. UCM is the single worst movie I've ever seen. There were a few cheap laughs...very few. But it was lame. Even if the intent of the movie was to be lame, it was too lame to be funny.The only reason I'm not angry for wasting my time watching this was someone else I know bought it. He wasted his money. Vince Offer hasn't written or directed anything else and it's no surprise why.",0
"Barbra Streisand's first television special was simply fantastic! From her skit as a child to her medley of songs in a high-fashion department store -- everything was top-notch! It was easy to understand how this special received awards.Not muddled down by guest appearances, the focus remained on Barbra thoughout the entire production.",1
"I really wanted to like this movie, but ended up bored and incredulous. The first shot is a camera feed from a robot traveling towards a bomb and is, naturally, shaky. But then the rest of the movie stays in shakycam mode, even during quiet conversational moments, to the point of ridiculousness. Have the rental houses run out of tripods and Steadicams? The fact that it was shot on 16mm doesn't help, as the entire movie is grainy as well as shaky. For all the effort Bigelow put into accurate vehicles and equipment, there are enough glaring errors and inconsistencies that they undermine the movie's credibility. - A car would not erupt in flames after a single shot, and once engulfed would not be extinguished by a small hand-held extinguisher. - A single Humvee would not be driving around Baghdad in 2004, but would be backed up by other vehicles in case of breakdown or attack. - It would be exceptionally unlikely to be able to hit a running insurgent at long range, where the bullet is clearly taking over a second to reach the target. - I believe bombs were brought to designated disposal areas on or near a base, not some random spot in the middle of the desert. - The oil tanker attack is stated to have occurred in the Green Zone, a highly secure area that experienced very few attacks from within. The zone is mostly offices and palaces with few residences, yet it is portrayed as a dangerous warren of dark alleys and lurking insurgents. Oddly, James never gets in trouble for the ridiculous tactic of ordering his two companions to each take an alley by themselves, thus setting up the attempted kidnapping. - Speaking of which, the 3-man team is always depicted clearing buildings, chasing insurgents etc. on their own, even when there are clearly dozens of soldiers right there. - How many hours does the team have to stare at a dead insurgent hanging out a window to figure out he's not faking it?There were no establishing shots to show the viewer what the size and layout of the base was or where Baghdad was in relation. I had no idea who the EOD team reported to, nor were any other characters fleshed out. These are things the characters would know, so we should too.Many of the ""surprises"" and scenes are perfectly predictable. Yes, it's obvious that the psychiatrist colonel will get into trouble with the Iraqis he's trying to move along, that the choice of cereals back home will be overwhelming, and that a driver you kidnapped will not wait for you when you leave the vehicle.Finally, there was an almost complete lack of character development. Renner's character from the beginning has a troubled relationship at home, is reckless and addicted to adrenalin. He's exactly the same at the end of the movie. What's the point?If this is indeed the best so far of the Iraqi war movies, it's a sorry bunch. Just based on the half hour I saw of it, I'd recommend Generation Kill on HBO instead.",0
"I was drawn to this movie the moment I saw a preview of it on Oscar night. When I read about Kay Pollak, I was hooked. We Americans are suckers for a comeback kid.I understand this movie was a huge draw in Sweden. As a very provincial American I can only speculate on the reason. Perhaps it is because of the provocative joke that the Lena character makes at the beginning of the movie and other social comment but perhaps it is because of the central message which I believe has the same appeal everywhere in affluent societies.The message of this movie for me is the same as the movie Titanic. Life is short people and as far as anyone really knows it's all we've got. It can be taken away at any time. So isn't it a pity that we spend so much time hiding behind walls separating us from other people because we're so afraid of being hurt? Tearing down the walls is painful but feeling alive lies on the other side of those wretched walls. Feeling alive is worth taking the risk. Give and you will receive. So start living NOW.Many people are criticizing this movie for it's lack of characterization and other flaws. I say you are all pseudo-sophisticated. Get a grip folks, it's a parable, a fable for we affluent westerners who are materially rich but whose souls are in abject poverty.So join a choir or a band or help build housing or distribute food for those less fortunate than you. Spread some joy and make the world a better place as long as you get out and commune with your fellow man. Writing a check is not enough. We are a social species by the way. Even the humblest of your fellow human beings can affect you in ways you never thought possible.Rugged individualism has its place but it is over-rated.",1
"Wonderful cast wasted on worthless script. Ten or so adults reunite at the summer camp they attended as juveniles. Could this ever happen in a million years? It's simply a fantasy, and a boring one at that. Do they become teenagers again? Do they reenact their pranks, games, good times? They may try but ultimately the answer is: No. Is there any intrigue? Any suspense? Horror? Comedy? None of the above. How anyone can be entertained by this drivel is beyond me. I wanted to like this movie; I tried to like this movie, but my brain refused.",0
"Pop quiz: you're a part of the modern armed forces in peacetime on routine manoeuvres and you find yourself thrown back in time with a chance to change history. What do you do? Well, if you're a Hollywood studio, you change the Japanese G.I.s in G.I. Samurai (aka Timeslip) to the crew of an American aircraft carrier, have them debate stopping the attack on Pearl Harbour for 90 minutes and then go home and hope that no-one reminds you that Japan did it first and with more balls in 1979 with this Sonny Chiba movie. But unlike its Hollywood counterpart The Final Countdown, this sees its premise through: thrown back 400 years into the Japanese feudal wars, its peacetime soldiers decide that their best hope of getting back lies in provoking history by trying to change it by joining with a warlord to conquer the country  cue lots of tank and helicopter vs. samurai action, including a very impressive unrelenting 25 minute battle sequence featuring a cast of thousands inflicting serious damage on each other. And yes, there are decapitations.Of course, things don't go as planned, and even superior firepower doesn't stand up as well as hoped to thousands of soldiers. Even before that, the soldiers are falling out with each other into those who want to go home, those who want to go to war and those who want to rape and pillage for the Hell of it. Impressively directed and surprisingly well thought through, the soft rock and country and western songs are sometimes a distraction, especially when they feature English lyrics sung by Japanese singers who audibly can't pronounce the words let alone speak the language, but it's a forgivable flaw in a surprisingly good sci-fi actioner.Optimum's UK DVD is a good transfer of the uncut 138-minute version.",1
"I've gotta say, I usually like horror movies that i've never seen... however, this one was just to pathetic for my gory taste. I'm used to the gory, gut wrenching types... but this particular movie was lame. The acting was horrible (yet the corny (no pun intended) one-liners were cute). And the sequel to it, Scarecrow Slayer was even worse! Yes, probably, when it first came out, there was a huge rave about it and people liked it. But when movies like The Ring and The Exorcist of Emily Rose come out, movies like these make movies like Scarecrow seem childish. If you want a movie to just pass the time, pick this one! The special effects are cheesy as heck. But seeing that it was a low budget movie, I can kind of see where that would come in. This will kind of remind you of the movie ""Children Of The Corn."" Independent movies rock.... most of the time. So if you want to see a scarecrow killing people with corncobs, or in the sequel, 2 scarecrows going at it, then these movies would be for you.",0
"""De vierde man"" (The Fourth Man, 1984) is considered one of the best European pycho thrillers of the eighties. This last work of Dutch director Paul Verhoeven in his home country before he moved to Hollywood to become a big star with movies like ""Total Recall"", ""Basic Instinct"" and ""Starship Troopers"" is about a psychopathic and disillusioned author (Jeroen Krabbe) going to the seaside for recovering. There he meets a mysterious femme fatale (Renee Soultendieck) and starts a fatal love affair with her. He becomes addicted to her with heart and soul and finds out that her three previous husbands all died with mysterious circumstances...""De vierde man"" is much influenced by the old Hollywood film noire and the psycho thrillers of Alfred Hitchcock and Orson Wells. It takes much time to create a dark and gripping atmosphere, and a few moments of extreme graphic violence have the right impact to push the story straight forward. The suspense is sometimes nearly unbearable and sometimes reminds of the works of Italian cult director Dario Argento.The cast is also outstanding, especially Krabbe's performance as mentally disturbed writer that opened the doors for his international film career (""The Living Daylights"", ""The Fugitive""). If you get the occasion to watch this brilliant psycho thriller on TV, video or DVD, don't miss it!",1
"Well, for starters, this actually was THE most elegant Clausen film to this date.The man's always got a sense for characters with a slice of humor to them, but I think that he in this movie adds a dimension unparrallel to anything he's made earlier. His work has - in very black n' white words - been accepted by the broad but not that critical audience, and we've always appreciated his sense of humor and his ability to mix it with human problems and a distinct way of letting the audience know what he needs to say.In ""Villa Paranoia, however, for the first time, he surprises with an unseen wisdom and a respect for the minorities. Not only the ethnic but also the normal people you tend to forget. Set in Jutland - in 'the country' - it deals with the everlasting issue of lack of love, but in a close and at times brutal way that keeps you looking and keeps you focused. And on top of that, he himself manages to play a b******d! A true b*****d, who wants the right thing but has no clue how to get there, and people therefore suffer. Bitterly. I'd have to say it's one of the best movies I've seen this year and I'm greatly anticipating his next.",1
"This is one of my favorite movies of all time. I loved Rain Man with Dustin Hoffman and Tom Cruise. This movie is in some ways similar, but makes Rain Man seem artificial, shallow, unemotional, and trivial by comparison.",1
"It begins with several of the principles on a stage run to Albuquerque. Gabby Hayes(Juke, sounds like Duke) is the driver and begins his usual tirade against women in general, with his girlfriend Pearl being an exception. He then relates a garbled version of the biblical story of Samson to justify his retention of long whiskers against the wishes of Pearl, who is the town barber, no less, and who claims if everyone followed his example, she would be out of business. This point will return to dominate the last scene in the film. Gabby seems an irritation to some reviewers, but is a definite plus to this one. It's too bad he wasn't in more of the better Randoph Scott westerns to help lighten up Randy's usual iron-jawed demeanor. Also on this stage are Randy(Cole Armin), his future wife(Cathrine Craig , as Celia Wallace), whom he is getting acquainted with, and a little girl(Myrtle), to whom he soon becomes a hero when he rescues her from the runaway stage after it is held up by henchman of Randy's wheelchair-bound uncle John Armin(George Cleveland), who essentially runs the town.Randy soon learns that his uncle, and by extension, himself, is not exactly popular among the town folk. He does, however, quickly form a useful friendship with Gabby. After he learns that uncle John was responsible for the stage holdup of his business competitor, Celia Wallace, and the associated murder, he demands that uncle John return the money and decides to work for Celia and her brother Ted(Russell Hayden), instead of for uncle John. As his rival's prospects rise, uncle John decides to plant an informant(Barbara Britton, as Letty Tyler) in the Wallace office, to keep him informed as to when they are delivering ore from the mines to town so that he can sabotage their run. When this doesn't work, he resorts to the draconian tactic of staging an arson of his own office, for which Randy is blamed. Unfortunately, when the fire was discovered, Randy was in Letty's apartment confronting her with suggestive evidence that she was tipping off uncle John. Myrtle and Letty testify that he was in the apartment when the fire was discovered. This puts him and Letty in the dog house with Celia(his apparent beau) and Ted(who hopes to woo Letty). This news also ends Uncle John's trust in Letty as an informant, and he suggests she leave town. Instead, she switches sides and tells the Wallaces why Randy was in her apartment. Uncle John tries once again to sabotage their ore run, and when that fails, there is a general shootout in town. You can guess the results.The plot is well constructed and executed, with complicated relationships between the principles, and with a variety of obstacles for Randy to overcome, with the sometimes aid of his associates. At least, Randy was spared the necessity of bringing his uncle to justice. Uncle John had a choice to avoid assassination, but arrogantly trusted that a woman wouldn't have the guts to carry out her threat. The presence of Hayes and two beautiful wholesome single women, as well as little Myrtle, much helped to lighten the otherwise tense atmosphere in this battle for survival, as uncle John put it.It seems odd that Barbara Britton, the ""bad"" girl, gets top female billing over Catherine Craig, Randy's love interest. Barbara's on camera time was much more limited. Those who grew up on the Lassie TV series featuring George Cleveland as ""Gramps"" will be surprised to find him playing such a mean controlling villain. We may wonder if his wheelchair-bound status has a bearing on this persona. This leaves him with few options for making a living in the wild West. Without apparent family to help support him(except Randy), he can't afford to have some upstart beat him out of the most profitable business in town. On the other hand, from his conversations, he probably achieved his status as the town ""boss"" before becoming wheelchair-bound.",1
"There are good ways to make a movie and bad ways and this very much the former. This short caper exacts nothing more than what it gives to the audience. It presents a simple story, told very plainly with enough wisecracks to keep you going, then just gets better and better. Clooney's cameo is funny and very welcome but the leads including Sam Rockwell and Luiz Guzman can easily make it on their own. Likeable and funny, hilariously so towards the end, Welcome to Collinwood is a welcome addition to the heist genre.",1
"This movie start quite gruesomely with a female being bound and psychologically tortured. There's male full frontal nudity, dead animal parts, dogs licking nipples, the female loosing control of her bladder. All shot in a gray cold color. Effective, but a little too much. We then move on to seeing the BTK killer's youth as well as the present and his history of crimes. The tension is entirely psychological and the scenes of the killer entering the homes of his victims and talking to them lasts for quite a long time and it's creepy. Here we don't see fancy or good imagery, it looks as if shot with your home camera. It doesn't look horrifying, but in a way seeing a criminal engage his victims for quite some time before killing them is quite unusual and chilling. What this movie doesn't have is any drama, really. There are some cop scenes every once in a while, but there's no excitement in terms of them finding the killer. There isn't much of an arc to this story. This could have been an effective psychological thriller, a study of madness. Unfortunately, the movie is filled with real slaughterhouse footage. It's dispersed throughout the movie and comes on suddenly again and again. Sometimes you don't know it's coming and don't have enough time to look away. And that I have to reject. I'm all for low budget horror movies but I don't tolerate animal suffering. It was unnecessary, excessive, and comes without warning. I'm glad that Lionsgate releases stuff that no one else does, but they should have passed on this movie or edited out the animal gore. Stay away from this garbage.",0
"I thought this film was just about perfect. The descriptions/summaries you'll read about this movie don't do it justice. The plot just does not sound very interesting, BUT IT IS. Just rent it and you will not be sorry!!",1
"As it is often the case, the impressive and explosive trailers of Asian films add up to nothing more than lackluster stories. Similar to Unleashed (which was great,) Dog Bite Dog tells a story where men are raised as ferocious savage dogs that carry out their master's bidding. The main characters, an emotionally undeveloped, amoral killer who is matched against an equally unstable police officer, are far from the common heroes and villains we often see. In fact, by the end, you lose track of who you're supposed to empathize with, failing to feel even the slightest emotion for either of the men  whether that was the failure of the director or perhaps the underlining message he was trying to tell is up to you to decide.Although the beginning of the film was filled with intrigue and unpredictability, by the half-way point it slopped down to a humdrum story of survival and revenge. The suspense which was evident at first soon disappeared because of a grossly mismatched music score which brought down the potentially effective story telling. And in the end, you were left feeling that all that detailed background information and introspection of the main characters was somehow very unnecessary.On the plus side, the transition in story from point a to point b was quite atypical compared to US movies  so those who aren't familiar with Asian films and are tired of Hollywood's predictability should check it out.The white balance seemed off throughout most of the film. It was like looking into a picture shot on fluorescent when it was supposed to be set on tungsten. Maybe I'm the only one, but it strained my eyes.The movie also enjoyed playing tricks on you  an interesting build-up gave me hope for the slow moving story until it was diverted to a low budget, low speed chase scene. And just when you think you were going to get an unanswered indie ending with a mix of Shakespearean tragedy, you realize that it's not an ending at all, but rather a transition into a wacky country-music montage about peace and serenity.Throw in some grisly from-behind choke scenes, a moment of redemption unexpectedly brought back into savagery and back again the other way, Asians' fascination with bodily fluids and a horrible music score that didn't match the film, and you get the average bland Asian thriller.I just don't get why every fight scene was overlaid with clips of roaring lions I thought they were supposed to symbolize dogs? Ultimately, in the end, we are reminded about a true killer that still lurks amongst us  tetanus.4/10",0
